Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/00,Allgemeine Bildungsprogramme und Qualifikationen,http://data.europa.eu/esco/isced-f/002,"Lesen, Schreiben und Rechnen",http://data.europa.eu/esco/isced-f/0021,"Lesen, Schreiben und Rechnen","Literacy and numeracy are programmes or qualifications arranged mainly for adults, designed to teach fundamental skills in reading, writing and arithmetic. The typical age range of participants can be used to distinguish between detailed field 0011 'Basic programmes and qualifications' and this detailed field.
Programmes and qualifications with the following main content are classified here:
Basic remedial programmes for youth or adults
Literacy
Numeracy",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/00,Allgemeine Bildungsprogramme und Qualifikationen,http://data.europa.eu/esco/isced-f/003,Fähigkeiten und Persönlichkeitsentwicklung,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/00,Allgemeine Bildungsprogramme und Qualifikationen,http://data.europa.eu/esco/isced-f/003,Fähigkeiten und Persönlichkeitsentwicklung,http://data.europa.eu/esco/isced-f/0031,Fähigkeiten und Persönlichkeitsentwicklung,"Personal skills are defined by reference to the effects on the individual's capacity (mental, social etc.). This detailed field covers personal skills programmes not included in 0011 'Basic programmes and qualifications' or 0021 'Literacy and numeracy', giving key competencies and transferable skills.
Programmes and qualifications with the following main content are classified here:
Argumentation and presentation
Assertiveness training
Communication skills
Co-operation
Development of behavioural capacities
Development of mental skills
Job-seeking programmes
Parenting courses
Public speaking
Self-esteem skills
Social competence
Time management

=== Inclusions
Education and training in leadership in the context of personal development is included here.
Education and training related to the work place or to work assignments is included in this detailed field if it has more to do with personal development than work development. Personal skills courses can be taught at the workplace, but still be classified here based on their content.
Programmes for people with special needs on how to cope with their daily life are included here

=== Exclusions
Study of leadership in the context of management is excluded from this group and included in detailed field 0413 'Management and administration'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/00,Allgemeine Bildungsprogramme und Qualifikationen,http://data.europa.eu/esco/isced-f/009,Allgemeine Bildungsprogramme und Qualifikationen – nirgendwo sonst klassifiziert,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/00,Allgemeine Bildungsprogramme und Qualifikationen,http://data.europa.eu/esco/isced-f/009,Allgemeine Bildungsprogramme und Qualifikationen – nirgendwo sonst klassifiziert,http://data.europa.eu/esco/isced-f/0099,Allgemeine Bildungsprogramme und Qualifikationen – nirgendwo sonst klassifiziert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,,,,,,,K,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0110,Erziehungswissenschaften – nicht näher definiert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0111,Lehrkräfteausbildung,"Education science is the study of the learning process and the theories, methods and techniques of imparting knowledge to others.
Programmes and qualifications with the following main content are classified here:
Curriculum studies
Didactics
Educational assessment, testing and measurement
Educational evaluation and research
Paedagogical sciences

=== Exclusions
Teacher training programmes which combine education science with the practice of teaching are excluded from this detailed field and included in one of the detailed fields for teacher training (0112-0114).",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0112,Ausbildung von Vorschullehrkräften,"Training for pre-school teachers is the study of the theories, methods and practice of teaching very young children up to 7 years of age within formal school settings at pre-primary or early childhood educational development levels.
Programmes and qualifications with the following main content are classified here:
Early childhood teaching (within formal school settings)
Pre-primary teacher training

=== Exclusions
Training in caring for children outside formal school settings is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0113,Lehrkräfteausbildung ohne Fachspezialisierung,"Training for teachers without subject specialisation is the study of the theories, methods and practice of providing children between approximately 5 and 15 years of age with the fundamental skills in reading, writing and mathematics along with an elementary understanding of other subjects such as history, geography, social science etc. and laying the foundation for lifelong learning. Subject specialisation is stressed less than in detailed field 0114 'Teacher training with subject specialisation'. The study of teaching children with special needs is included in this detailed field, likewise the study of teaching adults fundamental reading and writing skills and teaching immigrants these types of skills in their home or first language.
Programmes and qualifications with the following main content are classified here:
Class teacher training
Indigenous teacher training
Primary teaching
Teacher training for children with special needs

=== Inclusions
The study of teaching adults basic literacy and numeracy skills is included here. Teacher's aide (teaching assistant) is also included here.

=== Exclusions
Teacher training with subject specialisation even if intended for the teaching of children in primary or lower secondary education is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0114,Lehrkräfteausbildung mit Fachspezialisierung,"Teacher training with subject specialisation is the study of the theories, methods and practice of teaching a specific subject, mostly at secondary or higher levels of education. Programmes and qualifications included in this detailed field often comprise both studies as well as the subject/subjects that are going to be taught.
Programmes and qualifications with the following main content are classified here:
Teacher training - arts and crafts
Teacher training - commercial subjects
Teacher training - music
Teacher training - nursing
Teacher training - physical training
Teacher training - second languages
Teacher training - specific theoretical subjects, e.g. English, mathematics, history
Teacher training - technical subjects
Teacher training - vocational subjects
Training of driving instructors
Training of trainers

=== Inclusions
Teacher training courses for university teachers, instructors of work place and working life skills and in practical and artistic subjects are included here.

=== Exclusions
Training of sports trainers is excluded from this detailed field and included in detailed field 1014 'Sports'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/011,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0119,Erziehungswissenschaften – nirgendwo sonst klassifiziert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/018,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Erziehungswissenschaften,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/01,Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/018,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Erziehungswissenschaften,http://data.europa.eu/esco/isced-f/0188,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Erziehungswissenschaften,Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to education are classified here.,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,,,,,,,K,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/020,Kunst und Geisteswissenschaften – nicht näher definiert,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/020,Kunst und Geisteswissenschaften – nicht näher definiert,http://data.europa.eu/esco/isced-f/0200,Kunst und Geisteswissenschaften – nicht näher definiert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/021,Kunst,,,,,K,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/021,Kunst,http://data.europa.eu/esco/isced-f/0210,Kunst – nicht näher definiert,,,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/021,Kunst,http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion,"Audio-visual techniques and media production is the study of techniques and skills to produce books or newspapers, radio or TV production, film or video production, recorded music production and graphic reproduction. It includes programmes and qualifications in methods of colour reproduction, photography and computer graphics. Study of combining pictures, words and decorations in the production of books, magazines, posters, adverts etc. is also included.
Programmes and qualifications with the following main content are classified here:
Animation
Bookbinding
Camera operating
Compositing (printing)
Computer game production
Computer type-setting
Film and video production
Graphic design
Graphic reproduction
Illustration
Interactive media design
Media techniques
Multimedia production
Photography
Pre-press operations
Print finishing and binding
Printing
Publishing design, lay-out
Radio and TV production
Recorded music production
Sound techniques
Type-setting

=== Inclusions
Desktop publishing and lay-out are included here.

=== Exclusions
Programmes and qualifications in the use of specific software applications for desktop publishing and website development are excluded from this detailed field and included in detailed field 0611 'Computer use'.
Study of journalism (wording and content of messages) is excluded from this detailed field and included in detailed field 0321 'Journalism and reporting'.",,K,,,
http://data.europa.eu/esco/skill/K,Kenntnisse,http://data.europa.eu/esco/isced-f/02,Kunst und Geisteswissenschaften,http://data.europa.eu/esco/isced-f/021,Kunst,http://data.europa.eu/esco/isced-f/0212,"Mode, Innenarchitektur und Industriedesign","Fashion, interior and industrial design is the study of creatively combining line, form and fabric in designing and constructing e.g. fashion garments, industrial products and interiors.
Programmes and qualifications with the following main content are classified here:
Costume design
Design of industrial products
Fashion design
Interior architecture
Interior design
Stage designing
Window dressing

=== Exclusions
Study of Building design is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Study of Industrial design is excluded from this detailed field if emphasis is given to technical subjects and not to artistic design, and included in the appropriate detailed field under 071 'Engineering and engineering trades'.
Publishing design and graphic design are excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.",,K,,,
