,concept_uri,preferred_label
8139,http://data.europa.eu/esco/skill/94827c0c-f510-4053-93b0-80b54f4762a0,Playlists erstellen
8140,http://data.europa.eu/esco/skill/94986477-7bcc-4aee-af98-dd47e8ae5dd9,Glasdicke beibehalten
8141,http://data.europa.eu/esco/skill/949c119b-3433-439f-8ca9-1a9ce04b696d,Patienten/Patientinnen verlegen
8142,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2,strategische Planung
8143,http://data.europa.eu/esco/skill/949d6f6b-636e-4e44-91f0-8ddae4a1eb2b,elastische Bodenbeläge schneiden
8144,http://data.europa.eu/esco/skill/949ee0a9-d22b-4a56-bc7a-7ed35bf0b839,reproduktive Gesundheit
8145,http://data.europa.eu/esco/skill/949fe489-274a-4ce5-8c00-334b46b144e3,mit Gartenbaugeräten arbeiten
8146,http://data.europa.eu/esco/skill/94a1b3c5-2a95-4703-8559-973bc6d14747,Unkraut bekämpfen
8147,http://data.europa.eu/esco/skill/94a56423-06a2-4753-b158-4d9231c8293e,kreative Komponenten festlegen
8148,http://data.europa.eu/esco/skill/94a67c29-2078-4091-8bd9-9f10c7089a4c,Kommunikation zwischen Schiff und Landseite durchführen
8149,http://data.europa.eu/esco/skill/94af9572-35c0-4b4b-a107-5ef6b604a414,Teilnehmerliste überprüfen
8150,http://data.europa.eu/esco/skill/94b01483-f13d-48ba-b8a9-ef8f18fcb2dc,mit Kindern spielen
8151,http://data.europa.eu/esco/skill/94b2c46e-6338-4a1d-950a-d44eef018c53,mit Ingenieuren zusammenarbeiten
8152,http://data.europa.eu/esco/skill/94b3b5cf-4850-4e6f-9199-a887b9f082c2,Mitgliederarbeit koordinieren
8153,http://data.europa.eu/esco/skill/94b67cb4-8757-4489-a94f-9dceed58a8b0,Kunstmarkt beobachten
8154,http://data.europa.eu/esco/skill/94bbdb2d-b70e-4e42-8977-f4627b42a0a6,pharmazeutische Verfahren
8155,http://data.europa.eu/esco/skill/94bc9278-dc2b-41e5-b337-5bda2c020818,Kunden und Kundinnen bei der Auswahl von Musik- und Videoaufnahmen Hilfestellung leisten
8156,http://data.europa.eu/esco/skill/94c24e4a-cc9a-4a49-b623-bc00bb5aa1a3,Sicherheitsgefahren an Flughäfen ermitteln
8157,http://data.europa.eu/esco/skill/94c41e56-2a55-4fbb-a03b-e3ca2080d0f2,Abläufe von Reisebuchungen
8158,http://data.europa.eu/esco/skill/94c42df0-5d8f-42c7-842f-21be2d0e0588,Studierende bei der Dissertation betreuen
8159,http://data.europa.eu/esco/skill/94c47c75-815b-403f-990c-1210e950e0b9,Personen befragen
8160,http://data.europa.eu/esco/skill/94c4faa4-5859-45c5-9382-db2b67c45691,Iridologie
8161,http://data.europa.eu/esco/skill/94c708e0-6380-4db0-ad8d-764bac6d93f1,Wassertransferdruckverfahren anwenden
8162,http://data.europa.eu/esco/skill/94d02529-72e1-4180-9d93-4008342ac481,mit technischen Mitarbeitern/Mitarbeiterinnen einer künstlerischen Produktion zusammenarbeiten
8163,http://data.europa.eu/esco/skill/94d2c592-e580-4729-84e5-3c2aface2d30,Maschinen zum Mahlen von Pflanzen beaufsichtigen
8164,http://data.europa.eu/esco/skill/94d43a61-690d-4286-b2e1-a1b57199a3bb,Muster für Schuhwerk vorbereiten
8165,http://data.europa.eu/esco/skill/94d63e16-396a-4af8-a001-9fa39f7813cb,Verarbeitung von Ölsaaten
8166,http://data.europa.eu/esco/skill/94db239c-8359-4458-9a0a-1ede4eec36d5,Fabrikationsmethoden für Kostüme festlegen
8167,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,IuK-Projektmanagement
8168,http://data.europa.eu/esco/skill/94e3fa6e-54d7-42a8-a3fe-7f1b5f6d14e4,sich mit dem Herausgeber beraten
8169,http://data.europa.eu/esco/skill/94e7a22f-16b8-4eee-98ba-a5b09e9cdf96,alternative Stromversorgungsstrategien entwickeln
8170,http://data.europa.eu/esco/skill/94ebc6cb-9cd0-4f17-941e-29927cf5d616,Foniatrie
8171,http://data.europa.eu/esco/skill/94f2935b-b4ac-446e-9775-60b4239d016c,psychologische Tests interpretieren
8172,http://data.europa.eu/esco/skill/94f5e909-48c5-4782-9005-84d793dd01ba,Hafenbetrieb leiten
8173,http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,Gebäudeheizungsanlagen
8174,http://data.europa.eu/esco/skill/95032499-d27e-4ce5-af5f-96434d1a4d75,Wanderfische kennzeichnen
8175,http://data.europa.eu/esco/skill/9508b9a4-690a-4bf3-ba28-fcfba9f5e7d2,Tieradoptionen verwalten
8176,http://data.europa.eu/esco/skill/95097774-1a0e-4501-a3d9-b0f31973e02d,Schleifverfahren
8177,http://data.europa.eu/esco/skill/950c1106-4ea1-4fb7-a115-5dd5adcc1ea4,Scale-up-Experimente im Bereich Produktherstellung steuern
8178,http://data.europa.eu/esco/skill/9512b694-a0a6-466c-838f-6d27bfd3ab83,Takelage instand halten
8179,http://data.europa.eu/esco/skill/951cf2b2-cff4-4079-8bd3-3e14aa839cef,Fitness-Risikobewertung durchführen
8180,http://data.europa.eu/esco/skill/9525dcdf-5085-4143-bbae-544263acd63a,Bildungsprogramme koordinieren
8181,http://data.europa.eu/esco/skill/95261d1e-b16b-4c41-a39b-2d1279062719,die Normen veterinärmedizinischer Kontrollen erfüllen
8182,http://data.europa.eu/esco/skill/9531fe02-1e1f-4a36-95f7-a76a77cd4b8d,Geschäftskunden konsultieren
8183,http://data.europa.eu/esco/skill/95324ac5-69a5-419b-a877-720b1ee44236,Fernerkundungstechnologie erforschen
8184,http://data.europa.eu/esco/skill/953445c0-4770-4be0-91cf-270a64c0e297,strategisches Management umsetzen
8185,http://data.europa.eu/esco/skill/9536a33b-5aa3-4083-ac5c-a8c93a44ac5d,Arbeit der Beschäftigten in der Fahrzeugwartung planen
8186,http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,Logistik leiten
8187,http://data.europa.eu/esco/skill/953f120c-e08e-44a4-b300-5adb69f8809c,Düngermischanlage beschicken
8188,http://data.europa.eu/esco/skill/9542c4ec-2a56-42eb-af37-3e977df3e201,Druckausgabe kontrollieren
8189,http://data.europa.eu/esco/skill/95507a1e-1aef-481a-b269-f5e690be8ff6,Vakuummaschinen bedienen
8190,http://data.europa.eu/esco/skill/95531758-6341-4217-a9c3-95f95382db52,besonderen Patientengruppen Pflege zuteilwerden lassen
8191,http://data.europa.eu/esco/skill/9558e678-ba8d-47ce-9f62-801f6b13e39b,Geräte für den Kabinendienst inspizieren
8192,http://data.europa.eu/esco/skill/955e770e-9d0d-4968-9856-0fe55992985f,Perücken entwerfen
8193,http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482,soziale Anleihen
8194,http://data.europa.eu/esco/skill/9566c2fa-86d5-4746-8563-40cf64526539,körperliche Übungen für künstlerische Aufführungen absolvieren
8195,http://data.europa.eu/esco/skill/956cd4b3-6cf2-4871-b275-9a34a770c633,Beratung zur Erbringung von sozialen Dienstleistungen leisten
8196,http://data.europa.eu/esco/skill/9570e84e-6699-4c9f-9a12-7bc82d53a231,Volksgesundheit
8197,http://data.europa.eu/esco/skill/95751eb0-9d70-4d9c-9146-e471030abf2a,Produktmuster austeilen
8198,http://data.europa.eu/esco/skill/957598c7-0f63-4fba-9d5a-4babb39fd586,Trainingswissenschaftliche Ansätze in die Entwicklung von Übungsprogrammen einbinden
8199,http://data.europa.eu/esco/skill/95760903-58e9-4194-842a-a24e0af43074,Ansprüche bei Versicherungsgesellschaften geltend machen
8200,http://data.europa.eu/esco/skill/9581639c-e521-4d12-9b4e-25faca24d34b,Mannschaft beaufsichtigen
8201,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,natürliche Nahrungsressourcen
8202,http://data.europa.eu/esco/skill/9583da15-2ff9-41d9-8c4c-1a739fc5f7fc,strenge Arbeitsanweisungen für schienengleiche Bahnübergänge befolgen
8203,http://data.europa.eu/esco/skill/958559fd-7ab8-44f6-9d65-eb521dc308a5,Risiken und Auswirkungen eines Entwurfs beurteilen
8204,http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd,Möglichkeiten zur Verbesserung von Prozessen erkennen
8205,http://data.europa.eu/esco/skill/95930ceb-4d39-44d1-a361-b60bad7df2e5,Sprachtechnik
8206,http://data.europa.eu/esco/skill/959637fa-7505-4497-8c71-f3b6f4bbe389,Setzmaschinen
8207,http://data.europa.eu/esco/skill/95992467-644f-4178-97ad-b0e50a8ab084,therapeutische Massage
8208,http://data.europa.eu/esco/skill/95a2acfe-3399-447d-bce1-bbe7c1643703,Fitness-Kunden/Fitness-Kundinnen korrigieren
8209,http://data.europa.eu/esco/skill/95b019ad-14be-47a2-aa48-e754e65f6e57,Nachspeisungen im Erstarrungsprozess berechnen
8210,http://data.europa.eu/esco/skill/95b22214-8a23-4dc8-8aee-e81999705a5a,Grundlagen der Rechtsdurchsetzung vermitteln
8211,http://data.europa.eu/esco/skill/95b3f4dc-f57f-414a-82b3-eaa22afee5ad,Schmiedeverfahren
8212,http://data.europa.eu/esco/skill/95b60442-3f03-47e3-8312-c7ea1e7528c3,Stromversorgung von Straßenbahnanlagen sicherstellen
8213,http://data.europa.eu/esco/skill/95bbefbd-3c7f-47da-9f73-cc3f93551f8b,Qualifikationen der Schiffsmannschaft überprüfen
8214,http://data.europa.eu/esco/skill/95bf6eea-a8ed-4dc6-944a-af9aec872913,Waldbesucher betreuen
8215,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,Elektronik
8216,http://data.europa.eu/esco/skill/95c52333-0c2d-49db-a6cb-2fd3eb758052,Sedimente aus Lack entfernen
8217,http://data.europa.eu/esco/skill/95c9821e-9bf4-44e0-b11d-5d7d45c603f8,Druckeingaben bearbeiten
8218,http://data.europa.eu/esco/skill/95cdf47d-293f-4837-824d-6bc567fb0e7b,elektromechanische Systeme kalibrieren
8219,http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0,computerunterstützt übersetzen
8220,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9,Usability Engineering
8221,http://data.europa.eu/esco/skill/95f4631e-fcde-467f-8277-01e824b40a06,Straßenverkehrsmuster analysieren
8222,http://data.europa.eu/esco/skill/95f76ea5-ffec-4baf-9c84-e36148b17e5b,Kopien wertvoller Objekte anfertigen
8223,http://data.europa.eu/esco/skill/95f88b4e-1326-4d50-8659-60d6e8662b22,angemessene Bedingungen in Weinkellern sicherstellen
8224,http://data.europa.eu/esco/skill/95fa13e9-4a09-44b1-8280-706db4c03cc4,Teppichbodenränder abschließen
8225,http://data.europa.eu/esco/skill/95fc86de-8e74-4753-9344-281179aa74b0,Kreditinformationen von Kunden und Kundinnen aktuell halten
8226,http://data.europa.eu/esco/skill/9601b2a8-68e4-4906-9306-a23679b8f0b0,Personal beaufsichtigen
8227,http://data.europa.eu/esco/skill/960c4aae-82d5-4820-a583-c3bf2908a357,Fremdsprachen für internationale Karrieren
8228,http://data.europa.eu/esco/skill/960e6f79-2606-4a45-8971-b74876cb584c,in der Lebensmittelherstellung die Verbesserung des Nährwertgehalts anstreben
8229,http://data.europa.eu/esco/skill/96108a5a-1e9e-49aa-958e-4beff7e694f9,Herstellung von Rauchtabakerzeugnissen
8230,http://data.europa.eu/esco/skill/9622b720-ee2b-44fb-8cd0-37afc9c183a4,wissenschaftliche Daten über Arzneimittel bewerten
8231,http://data.europa.eu/esco/skill/96230f9d-0fd1-4224-a8da-a7bfb3019524,Leiterplatten beschichten
8232,http://data.europa.eu/esco/skill/962c3758-7fc8-4ee1-95b2-73b5efcd4684,Bau von Binnenschiffen
8233,http://data.europa.eu/esco/skill/962cac82-4172-4676-b9e1-5955d0e46a8f,Ausrüstung für die Rasenpflege instand halten
8234,http://data.europa.eu/esco/skill/9630a367-09bb-46ca-93b9-76d48dd3d395,Metaphysik
8235,http://data.europa.eu/esco/skill/96372406-5f7a-439e-b1dc-6f6b1e2303b1,mit Werkzeugen zur Huf- und Klauenpflege arbeiten
8236,http://data.europa.eu/esco/skill/9646b1e4-7440-4f78-b025-8f3df225ea1d,Beschäftigungsanalysen durchführen
8237,http://data.europa.eu/esco/skill/9652ceb0-7f3c-4aff-87f0-2c1477cd1ce1,effiziente Gepäckabfertigung sicherstellen
8238,http://data.europa.eu/esco/skill/96550830-539b-4746-96aa-92aa4959945d,Risikomanagementverfahren anwenden
8239,http://data.europa.eu/esco/skill/96558031-aa47-4b56-a2d8-6eb5e3dbc52f,Foliendruckmaschine einstellen
8240,http://data.europa.eu/esco/skill/9656ecd0-ab1e-4086-93c1-62436f83052a,Glas ausspülen
8241,http://data.europa.eu/esco/skill/96585aab-fab8-4657-95c1-cafaa26f26f8,Patienten/Patientinnen im Zusammenhang mit Prothesen untersuchen
8242,http://data.europa.eu/esco/skill/965ba49d-e179-4a99-a4c4-6ca8d2e3b716,Vermögenswerte ansetzen und bewerten
8243,http://data.europa.eu/esco/skill/966ade6d-9450-48f6-a955-83d4e9ad9ca3,Verkäufe auf einer Auktion abschließen
8244,http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960,Videospielerstellungssysteme
8245,http://data.europa.eu/esco/skill/967131b6-a1d5-4870-b2d3-318403ce5d5c,Verkehrsträgermärkte
8246,http://data.europa.eu/esco/skill/967b60c2-4657-4ffc-bcaf-aab565793f97,Philosophie
8247,http://data.europa.eu/esco/skill/967b9b7d-2e12-4a47-b747-5cee472bed92,den Verkauf lebender Produkte organisieren
8248,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,Erhebungen zu Umweltthemen durchführen
8249,http://data.europa.eu/esco/skill/9685849e-f2b4-490f-85b5-20fc6fff9fda,Beschriftungswerkzeuge für Lager nutzen
8250,http://data.europa.eu/esco/skill/968ae7d9-40ca-4593-8dc6-fac11e4eeb6b,Forstmitarbeiter/Forstmitarbeiterinnen beaufsichtigen
8251,http://data.europa.eu/esco/skill/968bb301-faa1-44aa-a7c9-75d1f7a43b3f,Draht biegen
8252,http://data.europa.eu/esco/skill/968ea96d-42d0-44fe-94b0-f11d84a8234d,Windows Phone
8253,http://data.europa.eu/esco/skill/969caeb0-cfc5-42aa-9c44-0ca3c09305fe,Verkehrsfluss erforschen
8254,http://data.europa.eu/esco/skill/969ebc5a-e486-41b7-9a3d-15f9aa61680d,den Bedarf von Unternehmen beurteilen
8255,http://data.europa.eu/esco/skill/96a00736-1564-4650-9190-a1a8660829ca,Kostümwechsel vornehmen
8256,http://data.europa.eu/esco/skill/96a296be-c411-497d-b152-87b72f5fe835,die Arbeit des Reinigungspersonals beaufsichtigen
8257,http://data.europa.eu/esco/skill/96a67da1-881f-4d09-927e-ac75fcff4d93,Inhalte zusammenstellen
8258,http://data.europa.eu/esco/skill/96a6b597-fc62-487e-87f2-de5b67950a3a,Dividenden berechnen
8259,http://data.europa.eu/esco/skill/96a893b6-4520-4daa-89c1-b79487505da2,Schlüsselrisikoindikatoren
8260,http://data.europa.eu/esco/skill/96a90949-e5e0-4c12-9820-9d865c54d12f,Informationen zum Thema der Sendung sammeln
8261,http://data.europa.eu/esco/skill/96aa1a61-7c1e-4dba-a468-4bffa78f939d,mit Nutzholzprodukten umgehen
8262,http://data.europa.eu/esco/skill/96ab25a3-c89b-43ea-833b-26b637c3b6ed,geschriebenes Niederländisch verstehen
8263,http://data.europa.eu/esco/skill/96ae5ab6-d696-4d4f-be1c-d02e722c6f55,Grammatik- und Rechtschreibregeln anwenden
8264,http://data.europa.eu/esco/skill/96aee526-5817-412d-88c9-29cc95e27c85,Verpackungen prüfen
8265,http://data.europa.eu/esco/skill/96b295a3-aefc-48cd-8bd7-804e7e3ee3fd,Trockenkammer für pyrotechnische Erzeugnisse beaufsichtigen
8266,http://data.europa.eu/esco/skill/96c74a96-77dd-4285-a7f0-33966ec0df5e,auf Probleme im Bereich Lebensmittelverarbeitung flexibel reagieren
8267,http://data.europa.eu/esco/skill/96d04e79-b290-4275-8ca2-df5ff4845737,eine entspannte Haltung einnehmen
8268,http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,Haarschneidetechniken anwenden
8269,http://data.europa.eu/esco/skill/96d549bb-3e62-4c45-92a7-f114df089581,Supply-Chain-Strategien analysieren
8270,http://data.europa.eu/esco/skill/96d6a0a7-5923-44c1-adec-c76ab617c6d9,Holzproduktionsberichte ausarbeiten
8271,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,Energiebedarf feststellen
8272,http://data.europa.eu/esco/skill/96de2e86-e287-41f2-88ab-15a2343afc6f,Konflikte lösen
8273,http://data.europa.eu/esco/skill/96df82ef-8a48-4021-9184-e2f873af3056,Kohlensäuregehalt steuern
8274,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e,Latein
8275,http://data.europa.eu/esco/skill/96e78f7e-a14f-4ec3-80bf-e3098f50fdba,Holzfräsmaschine bedienen
8276,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c,Rapid Application Development
8277,http://data.europa.eu/esco/skill/96ec2d53-4f41-4172-8ef2-70742c4bb540,Lieferantenrisiken beurteilen
8278,http://data.europa.eu/esco/skill/96f80c78-c021-4e15-8f94-784f2961a355,Spielregeln formulieren
8279,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,Nutzungsrichtlinien für IKT-Systeme anwenden
8280,http://data.europa.eu/esco/skill/970af2f2-9a19-41a0-b42b-b1f36b083d28,Vorschriften zur elektrischen Sicherheit befolgen
8281,http://data.europa.eu/esco/skill/9710092c-f174-4e84-95bf-2064d39ad7a0,Content-Metadaten verwalten
8282,http://data.europa.eu/esco/skill/9710209e-d80f-4459-aaa4-28aafadb008d,persönliche Software-Schulung verkaufen
8283,http://data.europa.eu/esco/skill/9714490e-b162-4bd3-af1f-0031f111581e,Farbe anrühren
8284,http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78,IuK-Kontext einer Organisation analysieren
8285,http://data.europa.eu/esco/skill/971c73a0-c7a3-4715-9854-257f0acbe388,Fässer austauschen
8286,http://data.europa.eu/esco/skill/972465ce-3f6a-45c2-9a79-98b9ce97bdd2,klinische zahnärztliche Untersuchungen durchführen
8287,http://data.europa.eu/esco/skill/97272b3e-d497-4420-893d-612b15d377d9,e-Landwirtschaft
8288,http://data.europa.eu/esco/skill/972a27ad-413f-4f4f-9465-3d5c51db3cf9,Heißvulkanisation
8289,http://data.europa.eu/esco/skill/972c02fd-7e74-4351-8156-c258c4a79383,synthetische Fasern verarbeiten
8290,http://data.europa.eu/esco/skill/9737edec-475a-4a00-907f-1223770d6b99,Unterwasserstudien durchführen
8291,http://data.europa.eu/esco/skill/973d751a-93e0-4bca-88e0-383215f042e5,Sportler und Sportlerinnen in Ernährungsfragen beraten
8292,http://data.europa.eu/esco/skill/973e711f-5c7a-43b2-9ac7-3ab95505aa00,Patienten/Patientinnen die molekularen Grundlagen einer Erkrankung erklären
8293,http://data.europa.eu/esco/skill/973fdd7f-d2a0-4fa0-acb9-886ad30a900c,Straßenbahnsteuerungen bedienen
8294,http://data.europa.eu/esco/skill/974bd398-d6e1-46f9-90ef-e89d16187772,Feuchtigkeitsgehalt von Tabakblättern bewerten
8295,http://data.europa.eu/esco/skill/97534f07-67fe-49ed-b2c2-66bc0a6586e5,Preise für Antiquitäten aushandeln
8296,http://data.europa.eu/esco/skill/975f5116-d57f-45f3-a88b-5f57edd4a104,mit Prominenten Kontakt aufnehmen
8297,http://data.europa.eu/esco/skill/9763c3d0-f464-455c-9a22-8bd0798012f3,den Einkauf von Tourismusdienstleistungen und -produkten aushandeln
8298,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,mobile Betriebssysteme
8299,http://data.europa.eu/esco/skill/976e2f7c-e369-442a-b51c-6fda4dd5210d,Schutt entfernen
8300,http://data.europa.eu/esco/skill/97756f18-bf3d-4ad8-be45-fb88dce250f6,Hygienevorschriften in der Kellerei anwenden
8301,http://data.europa.eu/esco/skill/9775c2f8-6c1f-4fb8-8c03-c7081dafc0b5,Parkplatzbetrieb verwalten
8302,http://data.europa.eu/esco/skill/977d2fd6-70f4-47b4-99d4-f7d516aff78e,Forschung zur akademischen Krankenpflege betreiben
8303,http://data.europa.eu/esco/skill/977ea26a-3721-4f5e-9a99-b6676ff6ba7d,Seebrücken entwerfen
8304,http://data.europa.eu/esco/skill/9783ee06-7ad3-48f3-8297-74cde9476894,Haushaltswaren verkaufen
8305,http://data.europa.eu/esco/skill/97843c38-17f0-4c9c-aa86-049e2870aa1a,die Gesundheit und Sicherheit von Besuchern/Besucherinnen gewährleisten
8306,http://data.europa.eu/esco/skill/978657cb-f84f-4ddd-a1c0-36bf7b3b8682,optimale Vertriebswege auswählen
8307,http://data.europa.eu/esco/skill/978a76ca-0d14-43b5-a69d-1996dfeb22de,Bagger bedienen
8308,http://data.europa.eu/esco/skill/978cc61a-16c1-4953-86d7-8c9b837bb961,Kupfer verarbeiten
8309,http://data.europa.eu/esco/skill/978db6a1-7297-4c89-819a-47605f2c3ba8,Software-Versionsmanagement durchführen
8310,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,grüne Logistik
8311,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,3D-Modellierung
8312,http://data.europa.eu/esco/skill/979cf728-896f-4f2c-8fa8-2698ca0d4930,wissenschaftliche Forschung publizieren
8313,http://data.europa.eu/esco/skill/979fdc05-7bfe-41f8-b071-7d3ec4c9540b,Arzneimittelüberwachung sichern
8314,http://data.europa.eu/esco/skill/97b17923-86b2-4684-bb68-dfa927ede3f0,befüllte Formen versetzen
8315,http://data.europa.eu/esco/skill/97b23993-8836-4e66-9092-19c7b3324e5f,Markenanalyse durchführen
8316,http://data.europa.eu/esco/skill/97b246e3-4f45-4708-9734-cd3158d868cf,Verkaufsmotivierung zeigen
8317,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,geeignete Quelle für Wärmepumpen identifizieren
8318,http://data.europa.eu/esco/skill/97b713f0-b9e8-4903-8dee-7e0b4019a1c0,Individualarbeitsrecht
8319,http://data.europa.eu/esco/skill/97b890ff-acd7-46ad-8d3a-4186f4d42bbf,Methoden der Instrumentenstimmung
8320,http://data.europa.eu/esco/skill/97bba453-d31b-4ba3-8dca-51c5991c9e79,Lebensmitteltrends verfolgen
8321,http://data.europa.eu/esco/skill/97bcbb41-c42b-4777-ab26-1f8f7dcfafd8,Verbesserungen mit Lieferanten aushandeln
8322,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,Data analytics (Datenanalyse)
8323,http://data.europa.eu/esco/skill/97bdd757-29d4-4126-92a6-07608825aa3b,QlikView Expressor
8324,http://data.europa.eu/esco/skill/97c0b4de-0851-4cbb-b184-60cfcf362d82,Geräte und Automaten für alkoholfreie Getränke warten
8325,http://data.europa.eu/esco/skill/97c1895a-a890-47da-abfc-79dc272add2e,Netiquette beachten
